distance,total_duration_min,avg_speed_kmph,num_classes_offered,num_halts,halts_per_100km,departure_hour,is_night_departure,zone_clean,has_return_train,first_ac,second_ac,third_ac,sleeper,chair_car,first_class,type_clean,name,number
177.0,280.0,37.92857142857142,0,24,13.559322033898304,8,0,SCR,1,0,0,0,0,0,0,Passenger,Vijayawada Bhadrachalam Passenger,57254
601.0,1180.0,30.559322033898304,1,99,16.472545757071547,1,1,SCR,1,0,0,0,1,0,0,Passenger,Tirupati Kakinada Port Passenger,57257
601.0,1190.0,30.302521008403364,1,99,16.472545757071547,7,0,SCR,1,0,0,0,1,0,0,Passenger,Kakinada Port Tirupati Passenger,57258
68.0,125.0,32.64,0,19,27.941176470588232,14,0,SCR,0,0,0,0,0,0,0,Passenger,Bhimavaram Rajamundry Passenger,57259
98.0,220.0,26.727272727272727,0,26,26.53061224489796,8,0,SCR,0,0,0,0,0,0,0,Passenger,Rajamundry Narasapur Passenger,57260
536.0,980.0,32.816326530612244,1,84,15.671641791044776,21,0,SCR,1,0,0,0,1,0,0,Passenger,Rayagada Passenger,57271
536.0,1035.0,31.07246376811594,1,84,15.671641791044776,15,0,SCR,1,0,0,0,1,0,0,Passenger,Rayagada Vijayawada Passenger,57272
577.0,910.0,38.043956043956044,1,69,11.95840554592721,6,0,SCR,1,0,0,0,1,0,0,Passenger,Tirupati Hubli InterCity Passenger,57274
221.0,325.0,40.8,0,36,16.289592760180994,18,0,SCR,0,0,0,0,0,0,0,Passenger,Vijayawada Bitragunta Passenger,57278
96.0,200.0,28.799999999999997,0,21,21.875,18,0,SCR,0,0,0,0,0,0,0,Passenger,Gudivada Narasapur Passenger,57279
66.0,130.0,30.461538461538463,0,14,21.21212121212121,16,0,SCR,0,0,0,0,0,0,0,Passenger,Bhimavaram Gudivada Passenger,57280
121.0,155.0,46.83870967741935,0,14,11.570247933884298,7,0,SCR,1,0,0,0,0,0,0,Passenger,Raichur Guntakal Passenger,57427
121.0,170.0,42.705882352941174,0,14,11.570247933884298,18,0,SCR,1,0,0,0,0,0,0,Passenger,Guntakal Raichur Passenger,57428
197.0,295.0,40.06779661016949,0,18,9.137055837563452,16,0,SCR,1,0,0,0,0,0,0,Passenger,Guntakal Hindupur Passenger,57437
197.0,305.0,38.75409836065574,0,18,9.137055837563452,6,0,SCR,1,0,0,0,0,0,0,Passenger,Hindupur Guntakal Passenger,57438
434.0,760.0,34.26315789473684,0,54,12.442396313364055,7,0,SCR,1,0,0,0,0,0,0,Passenger,Hyderabad Purna Passenger,57547
56.0,75.0,44.8,0,9,16.07142857142857,6,0,CR,1,0,0,0,0,0,0,Passenger,Chalisgaon Dhule Mix Passenger,51111
218.0,330.0,39.63636363636363,0,28,12.844036697247706,4,1,SCR,1,0,0,0,0,0,0,Passenger,Kazipet Vijayawada Passenger,57237
218.0,380.0,34.42105263157895,0,28,12.844036697247706,12,0,SCR,1,0,0,0,0,0,0,Passenger,Vijaywada Kazipet Passenger,57238
137.0,310.0,26.516129032258064,0,27,19.70802919708029,16,0,SCR,0,0,0,0,0,0,0,Passenger,Chennai Gudur Passenger,57239
177.0,335.0,31.701492537313435,0,24,13.559322033898304,13,0,SCR,1,0,0,0,0,0,0,Passenger,Bhadrachalam Vijayawada Passenger,57253
164.0,245.0,40.163265306122454,0,24,14.634146341463415,17,0,SCR,1,0,0,0,0,0,0,Passenger,Visakhapatnam Kakinada Port passenger,57256
46.0,80.0,34.5,0,13,28.26086956521739,7,0,SCR,0,0,0,0,0,0,0,Passenger,Nidadavolu Bhimavaram Passenger,57262
76.0,140.0,32.57142857142857,0,20,26.31578947368421,4,1,SCR,0,0,0,0,0,0,0,Passenger,Narasapur Nidadavolu Passenger,57263
300.0,475.0,37.89473684210526,1,56,18.666666666666668,23,1,SCR,1,0,0,0,1,0,0,Passenger,Narasapur Visakhapatnam (LINK) Passenger,57264
300.0,535.0,33.64485981308412,1,56,18.666666666666668,20,0,SCR,1,0,0,0,1,0,0,Passenger,Visakhapatnam Narasapur (LINK) Passenger,57265
577.0,900.0,38.46666666666667,1,69,11.95840554592721,6,0,SCR,1,0,0,0,1,0,0,Passenger,Hubli Tirupati InterCity Passenger,57273
35.0,60.0,35.0,0,3,8.571428571428571,15,0,SCR,1,0,0,0,0,0,0,Passenger,Nadikode Macherla Passenger,57285
35.0,60.0,35.0,0,3,8.571428571428571,13,0,SCR,1,0,0,0,0,0,0,Passenger,Macherla Nadikode Passenger,57286
168.0,395.0,25.518987341772153,0,36,21.42857142857143,12,0,SCR,0,0,0,0,0,0,0,Passenger,Narasapur Guntur Passenger,57298
622.0,995.0,37.50753768844221,1,77,12.379421221864952,16,0,SCR,1,0,0,0,1,0,0,Passenger,Kacheguda Guntur Fast Passenger,57305
630.0,1020.0,37.05882352941177,1,82,13.015873015873016,17,0,SWR,1,0,0,0,1,0,0,Passenger,Guntur Secunderabad Passenger,57306
27.0,70.0,23.142857142857142,0,15,55.55555555555555,11,0,SWR,1,0,0,0,0,0,0,Passenger,Secunderabad Medchal Suburban,57307
27.0,70.0,23.142857142857142,0,15,55.55555555555555,13,0,SWR,1,0,0,0,0,0,0,Passenger,Medchal Secunderabad Suburban,57308
333.0,550.0,36.32727272727273,0,37,11.11111111111111,5,0,SWR,1,0,0,0,0,0,0,Passenger,Dronachellam Guntur Passenger,57327
333.0,620.0,32.225806451612904,0,37,11.11111111111111,12,0,SWR,1,0,0,0,0,0,0,Passenger,Guntur Dhone Passenger,57328
168.0,365.0,27.616438356164384,0,37,22.023809523809526,16,0,SWR,1,0,0,0,0,0,0,Passenger,Guntur Narasapur Fast Passenger,57381
169.0,320.0,31.6875,0,37,21.893491124260354,6,0,SCR,1,0,0,0,0,0,0,Passenger,Guntur Passenger,57382
93.0,125.0,44.63999999999999,0,13,13.978494623655914,10,0,SCR,1,0,0,0,0,0,0,Passenger,Gudur Tirupati Fast Passenger,57412
365.0,605.0,36.19834710743802,0,54,14.794520547945206,5,0,SCR,0,0,0,0,0,0,0,Passenger,Gunatkal Secunderabad Passenger,57426
93.0,165.0,33.81818181818182,0,13,13.978494623655914,17,0,SCR,1,0,0,0,0,0,0,Passenger,Gudur Tirupati Passenger,57430
55.0,80.0,41.25,0,5,9.09090909090909,15,0,SCR,1,0,0,0,0,0,0,Passenger,Gooty Dhone Passenger,57439
55.0,70.0,47.14285714285714,0,5,9.09090909090909,14,0,SCR,1,0,0,0,0,0,0,Passenger,Dhone Gooty Passenger,57440
122.0,180.0,40.666666666666664,0,14,11.475409836065573,8,0,SCR,0,0,0,0,0,0,0,Passenger,Kurnool Town Guntakal Passenger,57467
122.0,200.0,36.6,0,14,11.475409836065573,18,0,SCR,1,0,0,0,0,0,0,Passenger,Kurnool Town Guntakal Passenger,57469
298.0,530.0,33.73584905660377,0,59,19.798657718120804,4,1,SCR,0,0,0,0,0,0,0,Passenger,Bodhan Mahbubnagar Passenger,57474
370.0,690.0,32.17391304347826,0,35,9.45945945945946,8,0,SCR,1,0,0,0,0,0,0,Passenger,Tirupati Guntakal Passenger,57475
370.0,655.0,33.89312977099237,0,35,9.45945945945946,7,0,SCR,1,0,0,0,0,0,0,Passenger,Guntakal Tirupati Passenger,57476
26.0,55.0,28.363636363636363,0,6,23.076923076923077,6,0,SCR,1,0,0,0,0,0,0,Passenger,Nizamabad Bodhan Passenger,57501
26.0,55.0,28.363636363636363,0,6,23.076923076923077,7,0,SCR,1,0,0,0,0,0,0,Passenger,Bodhan Nizamabad Passenger,57502
26.0,55.0,28.363636363636363,0,6,23.076923076923077,18,0,SCR,1,0,0,0,0,0,0,Passenger,Nizamabad Bodhan Passenger,57503
26.0,55.0,28.363636363636363,0,6,23.076923076923077,19,0,SCR,1,0,0,0,0,0,0,Passenger,Bodhan Nizamabad Passenger,57504
59.0,120.0,29.5,0,8,13.559322033898306,9,0,SCR,0,0,0,0,0,0,0,Passenger,Parbhani Purna Passenger,57512
586.0,905.0,38.850828729281766,1,58,9.897610921501705,20,0,SCR,1,0,0,0,1,0,0,Passenger,Nanded-Daund Junction Passenger,57516
127.0,225.0,33.86666666666667,0,34,26.771653543307085,16,0,SCR,0,0,0,0,0,0,0,Passenger,Tandur Bolarum Passenger,57518
21.0,60.0,21.0,0,18,85.71428571428572,20,0,SCR,0,0,0,0,0,0,0,Passenger,Bolarum Secunderabad Suburban,57519
296.0,520.0,34.15384615384615,0,32,10.81081081081081,14,0,SCR,1,0,0,0,0,0,0,Passenger,Akola Parli Vaijnath Passenger,57539
296.0,465.0,38.193548387096776,0,32,10.81081081081081,13,0,SCR,1,0,0,0,0,0,0,Passenger,Akola Passenger,57540
325.0,465.0,41.935483870967744,0,34,10.461538461538462,7,0,SCR,0,0,0,0,0,0,0,Passenger,Nagarsol Nanded Passenger,57541
348.0,630.0,33.142857142857146,0,35,10.057471264367816,18,0,SCR,0,0,0,0,0,0,0,Passenger,Nanded Manmad Passenger,57542
624.0,970.0,38.597938144329895,0,86,13.782051282051281,4,1,SCR,1,0,0,0,0,0,0,Passenger,Kacheguda Manmad Passenger,57561
204.0,300.0,40.8,0,22,10.784313725490195,6,0,SCR,1,0,0,0,0,0,0,Passenger,Akola Purna Passenger,57581
207.0,330.0,37.63636363636363,0,22,10.628019323671499,23,1,SCR,1,0,0,0,0,0,0,Passenger,Akola Purna Passenger,57583
113.0,185.0,36.648648648648646,0,23,20.353982300884958,16,0,SCR,1,0,0,0,0,0,0,Passenger,Mahbubnagar Secunderabad Passenger,57448
233.0,395.0,35.39240506329114,0,24,10.300429184549357,15,0,SCR,1,0,0,0,0,0,0,Passenger,Chikjajur Guntakal Passenger,57451
50.0,80.0,37.5,0,9,18.0,14,0,SCR,1,0,0,0,0,0,0,Passenger,Bellary Guntakal Passenger,57453
50.0,85.0,35.29411764705882,0,9,18.0,12,0,SCR,1,0,0,0,0,0,0,Passenger,Guntakal Bellary Passenger,57454
54.0,70.0,46.285714285714285,0,6,11.11111111111111,17,0,SCR,0,0,0,0,0,0,0,Passenger,Dhone Kurnool Town Passenger,57468
122.0,170.0,43.05882352941176,0,14,11.475409836065573,4,1,SCR,1,0,0,0,0,0,0,Passenger,Guntakal Kurnool Town Passenger,57470
186.0,345.0,32.34782608695652,0,38,20.43010752688172,17,0,SCR,0,0,0,0,0,0,0,Passenger,Secunderabad Bodhan Passenger,57473
71.0,105.0,40.57142857142857,0,23,32.3943661971831,3,1,SCR,1,0,0,0,0,0,0,Passenger,Secunderabad Mirzapali Passenger,57485
71.0,135.0,31.555555555555557,0,23,32.3943661971831,5,0,SCR,1,0,0,0,0,0,0,Passenger,Mirzapali Secunderabad Passenger,57486
434.0,765.0,34.03921568627451,0,54,12.442396313364055,7,0,SCR,1,0,0,0,0,0,0,Passenger,Purna Hyderabad Passenger,57548
582.0,1005.0,34.74626865671642,1,69,11.855670103092782,21,0,SCR,1,0,0,0,1,0,0,Passenger,Hyderabad Aurangabad Passenger,57549
582.0,935.0,37.3475935828877,1,69,11.855670103092782,15,0,SCR,1,0,0,0,1,0,0,Passenger,Aurangabad-Hyderabad Passenger,57550
216.0,370.0,35.027027027027025,0,24,11.11111111111111,17,0,SCR,1,0,0,0,0,0,0,Passenger,Purna Adilabad Passenger,57551
216.0,340.0,38.11764705882353,0,24,11.11111111111111,15,0,SCR,1,0,0,0,0,0,0,Passenger,Adilabad Purna Passenger,57552
308.0,495.0,37.333333333333336,0,34,11.03896103896104,4,1,SCR,1,0,0,0,0,0,0,Passenger,Parli Vaijnath Adilabad Passenger,57553
308.0,525.0,35.2,0,34,11.03896103896104,4,1,SCR,1,0,0,0,0,0,0,Passenger,Adilabad Parli Vaijnath Passenger,57554
110.0,210.0,31.428571428571427,0,16,14.545454545454545,6,0,SCR,1,0,0,0,0,0,0,Passenger,Nizamabad Nanded Passenger,57557
110.0,170.0,38.8235294117647,0,16,14.545454545454545,18,0,SCR,1,0,0,0,0,0,0,Passenger,Nanded Nizamabad Passenger,57558
340.0,615.0,33.170731707317074,3,62,18.235294117647058,22,1,SCR,0,0,0,1,1,0,1,Passenger,Hyderabad-Parbhani PASS,57563
281.0,480.0,35.125,3,55,19.572953736654803,22,1,SCR,0,0,0,1,1,0,1,Passenger,Nanded Hyderabad Passenger,57564
204.0,330.0,37.09090909090909,0,22,10.784313725490195,7,0,SCR,1,0,0,0,0,0,0,Passenger,Purna Akola Passenger,57582
72.0,100.0,43.199999999999996,0,19,26.38888888888889,8,0,SCR,1,0,0,0,0,0,0,Passenger,Secunderabad Vikarabad Passenger,57605
72.0,90.0,48.0,0,19,26.38888888888889,10,0,SCR,1,0,0,0,0,0,0,Passenger,Vikarabad Secunderabad,57606
341.0,500.0,40.919999999999995,1,43,12.609970674486803,20,0,SCR,1,0,0,0,1,0,0,Passenger,Delta Fast Passenger,57619
331.0,590.0,33.66101694915254,1,36,10.876132930513595,18,0,SCR,1,0,0,0,1,0,0,Passenger,Kakatiya Fast Passenger,57625
331.0,670.0,29.64179104477612,1,36,10.876132930513595,22,1,SCR,1,0,0,0,1,0,0,Passenger,Kakatiya Fast Passenger,57626
382.0,655.0,34.99236641221374,1,55,14.397905759162304,1,1,SCR,1,0,0,0,1,0,0,Passenger,Guntur Tirupati Passanger,57640
207.0,325.0,38.215384615384615,0,38,18.357487922705314,11,0,SCR,1,0,0,0,0,0,0,Passenger,SOLAPUR - GADAG PASSENGER,57641
207.0,305.0,40.72131147540984,0,22,10.628019323671499,4,1,SCR,1,0,0,0,0,0,0,Passenger,GADAG - SOLAPUR PASSENGER,57642
94.0,115.0,49.04347826086956,0,12,12.765957446808512,17,0,SCR,1,0,0,0,0,0,0,Passenger,Bagalkot Gadag Passenger,57643
94.0,120.0,47.0,0,12,12.765957446808512,2,1,SCR,1,0,0,0,0,0,0,Passenger,Gadag Bagalkot Passenger,57644
341.0,560.0,36.535714285714285,0,43,12.609970674486803,10,0,SCR,1,0,0,0,0,0,0,Passenger,Secunderabad Repalle Passenger,57651
341.0,610.0,33.540983606557376,1,43,12.609970674486803,7,0,SCR,1,0,0,0,1,0,0,Passenger,Repalle Secunderabad Passenger,57652
202.0,330.0,36.72727272727273,0,22,10.891089108910892,6,0,SCR,1,0,0,0,0,0,0,Passenger,Manuguru Kazipet Passenger,57657
202.0,360.0,33.666666666666664,0,22,10.891089108910892,13,0,SCR,1,0,0,0,0,0,0,Passenger,Kazipet Manuguru Passenger,57658
235.0,455.0,30.98901098901099,0,46,19.574468085106382,5,0,SCR,0,0,0,0,0,0,0,Passenger,Falaknuma Gulbarga Passenger,57660
405.0,730.0,33.28767123287671,0,77,19.012345679012345,9,0,SER,0,0,0,0,0,0,0,Passenger,Puri -- Santragachi Passenger,58000
520.0,1150.0,27.130434782608695,0,109,20.96153846153846,23,1,SER,0,0,0,0,0,0,0,Passenger,Howrah Puri Santragachi Passenger,58001
294.0,405.0,43.55555555555556,0,61,20.74829931972789,15,0,SER,1,0,0,0,0,0,0,Passenger,Howrah Bhadrak Passenger,58003
341.0,455.0,44.96703296703297,0,60,17.59530791788856,4,1,SER,1,0,0,0,0,0,0,Passenger,Kharagpur Khurda Fast Passenger,58005
341.0,445.0,45.97752808988764,0,60,17.59530791788856,16,0,SER,1,0,0,0,0,0,0,Passenger,Kurdha road Kharagpur passenger,58006
179.0,265.0,40.52830188679245,0,29,16.201117318435752,6,0,SER,0,0,0,0,0,0,0,Passenger,Kharagpur Balasore Bhadrakh Passenger,58007
438.0,625.0,42.048,1,76,17.35159817351598,23,1,SER,1,0,0,0,1,0,0,Passenger,Howrah Chakradharpur Passenger,58011
438.0,670.0,39.223880597014926,2,76,17.35159817351598,17,0,SER,1,0,0,1,1,0,0,Passenger,Chakradharpur Howrah Passenger,58012
367.0,720.0,30.583333333333332,3,68,18.528610354223435,23,1,SER,1,0,0,1,1,0,1,Passenger,Bokaro Steel City-Howrah Fast Passenger,58014
283.0,335.0,50.68656716417911,0,55,19.434628975265017,17,0,SER,1,0,0,0,0,0,0,Passenger,Howrah Adra MEMU Passenger,58015
283.0,335.0,50.68656716417911,0,55,19.434628975265017,4,1,SER,1,0,0,0,0,0,0,Passenger,Adra Howrah Passenger,58016
56.0,75.0,44.8,0,9,16.07142857142857,10,0,CR,1,0,0,0,0,0,0,Passenger,Chalisgaon Dhule Mix Passenger,51113
56.0,75.0,44.8,0,9,16.07142857142857,13,0,CR,1,0,0,0,0,0,0,Passenger,Dhule Chalisgaon Mix Passenger,51114
56.0,75.0,44.8,0,9,16.07142857142857,17,0,CR,1,0,0,0,0,0,0,Passenger,Chalisgaon Dhule Mix Passenger,51115
152.0,215.0,42.41860465116279,0,18,11.842105263157894,5,0,WCR,1,0,0,0,0,0,0,Passenger,DAMOH BINA PASS,51886
207.0,330.0,37.63636363636363,0,22,10.628019323671499,22,1,SCR,1,0,0,0,0,0,0,Passenger,Purna Akola Passenger,57584
112.0,215.0,31.25581395348837,0,15,13.392857142857142,16,0,SCR,0,0,0,0,0,0,0,Passenger,Gulbarga Solapur Passenger,57628
382.0,705.0,32.51063829787234,0,55,14.397905759162304,15,0,SCR,1,0,0,0,0,0,0,Passenger,Tirupati Guntur Passenger,57639
37.0,55.0,40.36363636363637,0,5,13.513513513513514,21,0,SCR,0,0,0,0,0,0,0,Passenger,Gulbarga Wadi Passenger,57649
149.0,240.0,37.25,0,19,12.751677852348994,6,0,SCR,0,0,0,0,0,0,0,Passenger,Wadi Solapur Passenger,57650
347.0,565.0,36.849557522123895,0,60,17.291066282420747,10,0,SCR,0,0,0,0,0,0,0,Passenger,Sholapur Falaknuma Passenger,57659
110.0,165.0,40.0,0,15,13.636363636363635,20,0,SCR,1,0,0,0,0,0,0,Passenger,Solapur Bijapur Passenger,57685
110.0,145.0,45.51724137931035,0,15,13.636363636363635,0,1,SCR,1,0,0,0,0,0,0,Passenger,Bijapur Solapur Passenger,57686
513.0,965.0,31.896373056994822,0,104,20.2729044834308,9,0,SER,1,0,0,0,0,0,0,Passenger,Puri Santargachi Passenger,58002
222.0,325.0,40.98461538461538,0,37,16.666666666666664,5,0,SER,1,0,0,0,0,0,0,Passenger,Jajpur Keonjhar kharagpur,58008
222.0,365.0,36.49315068493151,0,37,16.666666666666664,15,0,SER,1,0,0,0,0,0,0,Passenger,Kharagpur Jajpur Keonjhar Road Passenger,58009
222.0,325.0,40.98461538461538,0,37,16.666666666666664,5,0,SER,1,0,0,0,0,0,0,Passenger,Chakradharpur Adra Passenger,58010
209.0,350.0,35.82857142857143,0,31,14.832535885167465,5,0,SER,1,0,0,0,0,0,0,Passenger,Kharagpur Asansol Passenger,58017
209.0,320.0,39.1875,0,31,14.832535885167465,17,0,SER,1,0,0,0,0,0,0,Passenger,Asansol Adra Kharagpur Passenger,58018
41.0,85.0,28.941176470588236,0,9,21.951219512195124,14,0,SER,1,0,0,0,0,0,0,Passenger,Adra Asansol Passenger,58019
41.0,75.0,32.8,0,9,21.951219512195124,12,0,SER,1,0,0,0,0,0,0,Passenger,Asansol Adra Passenger,58020
135.0,210.0,38.57142857142857,0,19,14.074074074074073,9,0,SER,1,0,0,0,0,0,0,Passenger,Kharagpur Tatanagar Passenger,58021
135.0,170.0,47.647058823529406,0,19,14.074074074074073,18,0,SER,1,0,0,0,0,0,0,Passenger,Tatanagar Kharagpur MEMU Passenger,58022
161.0,360.0,26.833333333333332,0,25,15.527950310559005,15,0,SER,0,0,0,0,0,0,0,Passenger,Tatanagar Barkakana Passenger,58023
336.0,570.0,35.36842105263158,0,45,13.392857142857144,8,0,SER,1,0,0,0,0,0,0,Passenger,Kharagpur-Hatia Passenger,58025
336.0,535.0,37.68224299065421,0,45,13.392857142857144,9,0,SER,1,0,0,0,0,0,0,Passenger,Hatia Kharagpur Passenger,58026
148.0,260.0,34.15384615384615,0,19,12.837837837837839,17,0,SER,1,0,0,0,0,0,0,Passenger,Tatanagar Barabil Passenger,58103
148.0,280.0,31.71428571428571,0,19,12.837837837837839,5,0,SER,1,0,0,0,0,0,0,Passenger,Barabil Tatanagar Passenger,58104
878.0,1485.0,35.474747474747474,1,119,13.55353075170843,6,0,SER,1,0,0,0,1,0,0,Passenger,TATANAGAR - ITWARI Passenger,58111
878.0,1595.0,33.028213166144205,1,110,12.528473804100228,21,0,SER,1,0,0,0,1,0,0,Passenger,ITWARI - TATANAGAR Passenger,58112
469.0,805.0,34.95652173913044,0,68,14.498933901918976,6,0,SER,1,0,0,0,0,0,0,Passenger,TATA BSP PASS,58113
471.0,900.0,31.4,0,70,14.8619957537155,18,0,SER,1,0,0,0,0,0,0,Passenger,BSP TATA PASSENGER,58114
101.0,185.0,32.75675675675676,0,16,15.841584158415841,16,0,SER,1,0,0,0,0,0,0,Passenger,ROU CKP SARANDA PASSENGER,58116
103.0,205.0,30.146341463414636,0,11,10.679611650485437,7,0,SER,1,0,0,0,0,0,0,Passenger,Birmitrapur Barsuan Passenger,58151
103.0,210.0,29.428571428571427,0,11,10.679611650485437,14,0,SER,1,0,0,0,0,0,0,Passenger,Barsuan Birmitrapur Passenger,58152
264.0,545.0,29.06422018348624,0,41,15.53030303030303,7,0,SER,1,0,0,0,0,0,0,Passenger,JHARSUGUDA - HATIA Passenger (UnReserved),58162
110.0,160.0,41.25,0,15,13.636363636363635,6,0,SECR,1,0,0,0,0,0,0,Passenger,Bilaspur Raipur Passenger,58201
110.0,195.0,33.84615384615385,0,15,13.636363636363635,19,0,SECR,1,0,0,0,0,0,0,Passenger,Raipur Bilaspur MEMU Local,58202
215.0,330.0,39.09090909090909,0,29,13.488372093023257,5,0,SECR,1,0,0,0,0,0,0,Passenger,Gevra Raipur Passenger,58203
215.0,345.0,37.391304347826086,0,29,13.488372093023257,18,0,SECR,1,0,0,0,0,0,0,Passenger,Raipur Gevra Road Passenger,58204
298.0,470.0,38.04255319148936,0,41,13.758389261744966,13,0,SECR,1,0,0,0,0,0,0,Passenger,RAIPUR ITWARI PASS,58205
298.0,605.0,29.553719008264462,0,41,13.758389261744966,7,0,SECR,1,0,0,0,0,0,0,Passenger,ITWARI RAIPUR MEMU Pass,58206
216.0,330.0,39.27272727272727,0,20,9.25925925925926,4,1,SECR,1,0,0,0,0,0,0,Passenger,Khariar Raipur Passenger,58208
232.0,395.0,35.24050632911393,0,22,9.482758620689657,12,0,SECR,1,0,0,0,0,0,0,Passenger,Jharsuguda Titlagarh Passenger,58215
232.0,390.0,35.69230769230769,0,22,9.482758620689657,7,0,SECR,1,0,0,0,0,0,0,Passenger,Titlagarh Jharsuguda Passenger,58216
487.0,915.0,31.934426229508198,0,64,13.141683778234086,7,0,SER,1,0,0,0,0,0,0,Passenger,Jharsuguda Gondia Passenger,58117
487.0,915.0,31.934426229508198,0,64,13.141683778234086,5,0,SER,1,0,0,0,0,0,0,Passenger,Gondia Jharsuguda Passenger,58118
50.0,85.0,35.29411764705882,0,7,14.0,7,0,SER,1,0,0,0,0,0,0,Passenger,Sambalpur Jharsuguda Passenger,58125
525.0,990.0,31.818181818181817,0,80,15.238095238095237,8,0,SER,1,0,0,0,0,0,0,Passenger,Rourkela-Puri Passenger,58131
549.0,1005.0,32.776119402985074,0,80,14.571948998178506,3,1,SER,1,0,0,0,0,0,0,Passenger,Puri Rourkela Passenger,58132
101.0,140.0,43.285714285714285,0,15,14.851485148514852,14,0,SER,1,0,0,0,0,0,0,Passenger,Rourkela Jharsuguda Passenger,58133
101.0,130.0,46.61538461538462,0,15,14.851485148514852,9,0,SER,1,0,0,0,0,0,0,Passenger,Jhsrsuguda Rourkela Passenger,58134
105.0,165.0,38.18181818181818,0,15,14.285714285714285,10,0,SECR,1,0,0,0,0,0,0,Passenger,Gevra Bilaspur Passenger,58209
105.0,175.0,36.0,0,15,14.285714285714285,7,0,SECR,1,0,0,0,0,0,0,Passenger,Bilaspur Gevra Passenger,58210
98.0,160.0,36.75,0,15,15.306122448979592,14,0,SECR,0,0,0,0,0,0,0,Passenger,Bilaspur Gevra Passenger,58212
205.0,260.0,47.307692307692314,0,26,12.682926829268293,17,0,SECR,1,0,0,0,0,0,0,Passenger,Jharsuguda Bilaspur Passenger,58213
205.0,305.0,40.32786885245902,0,26,12.682926829268293,6,0,SECR,1,0,0,0,0,0,0,Passenger,Bilaspur Jharsuguda Passenger,58214
202.0,255.0,47.529411764705884,0,19,9.405940594059405,19,0,SECR,1,0,0,0,0,0,0,Passenger,Titlagarh Raipur Passenger,58217
202.0,280.0,43.285714285714285,0,19,9.405940594059405,2,1,SECR,1,0,0,0,0,0,0,Passenger,Raipur Titagarh Passenger,58218
653.0,1330.0,29.45864661654135,2,73,11.179173047473201,20,0,WCR,1,0,0,0,1,0,1,Passenger,Chirmiri Bilaspur Passenger Slip,58220-Slip
214.0,325.0,39.5076923076923,2,24,11.214953271028037,8,0,SECR,1,0,0,0,1,0,1,Passenger,Chirmiri Chandia Passenger,58221
214.0,325.0,39.5076923076923,2,24,11.214953271028037,14,0,SECR,1,0,0,0,1,0,1,Passenger,Chandia Chirmiri Passenger,58222
124.0,290.0,25.655172413793107,0,14,11.290322580645162,7,0,SECR,1,0,0,0,0,0,0,Passenger,Manendragarh Ambikapur Passang,58223
124.0,270.0,27.555555555555557,0,14,11.290322580645162,12,0,SECR,1,0,0,0,0,0,0,Passenger,Ambikapur Manendragarh Passang,58224
83.0,115.0,43.30434782608695,0,12,14.457831325301205,19,0,ECoR,1,0,0,0,0,0,0,Passenger,Cuttack Paradip Passenger,58401
83.0,100.0,49.8,0,11,13.253012048192772,15,0,ECoR,1,0,0,0,0,0,0,Passenger,Cuttack Paradip Passenger,58405
83.0,130.0,38.307692307692314,0,11,13.253012048192772,10,0,ECoR,1,0,0,0,0,0,0,Passenger,Paradip Cuttack Passenger,58406
44.0,95.0,27.789473684210527,0,11,25.0,7,0,ECoR,1,0,0,0,0,0,0,Passenger,Khurda Puri Passenger,58407
44.0,95.0,27.789473684210527,0,11,25.0,18,0,ECoR,1,0,0,0,0,0,0,Passenger,Puri Khurda Road Passenger,58408
44.0,90.0,29.333333333333332,0,11,25.0,12,0,ECoR,1,0,0,0,0,0,0,Passenger,Khurda Puri Passenger,58409
44.0,100.0,26.4,0,11,25.0,23,1,ECoR,1,0,0,0,0,0,0,Passenger,Puri Khurda Road Passenger,58410
200.0,430.0,27.906976744186046,0,44,22.0,16,0,ECoR,1,0,0,0,0,0,0,Passenger,Puri Talcher Passenger,58414
91.0,170.0,32.11764705882353,0,21,23.076923076923077,16,0,ECoR,1,0,0,0,0,0,0,Passenger,Puri Cuttack Passenger,58415
91.0,185.0,29.513513513513512,0,21,23.076923076923077,8,0,ECoR,1,0,0,0,0,0,0,Passenger,Cuttack Puri Passenger,58416
380.0,760.0,30.0,0,60,15.789473684210527,7,0,ECoR,1,0,0,0,0,0,0,Passenger,Puri Gunupur Passenger,58417
380.0,805.0,28.32298136645963,0,60,15.789473684210527,8,0,ECoR,1,0,0,0,0,0,0,Passenger,Parlakhemundi Puri Passenger,58418
335.0,365.0,55.06849315068494,0,74,22.089552238805968,5,0,ECoR,1,0,0,0,0,0,0,Passenger,Angul Puri Fast Passenger,58421
195.0,315.0,37.142857142857146,0,38,19.48717948717949,16,0,ECoR,1,0,0,0,0,0,0,Passenger,Puri Angul Fast Passenger,58422
116.0,210.0,33.142857142857146,0,24,20.689655172413794,14,0,ECoR,1,0,0,0,0,0,0,Passenger,Bhadrak Cuttack Passenger,58423
116.0,200.0,34.8,0,24,20.689655172413794,9,0,ECoR,1,0,0,0,0,0,0,Passenger,Cuttack Bhadrakh Passenger,58424
116.0,180.0,38.666666666666664,0,23,19.82758620689655,15,0,ECoR,1,0,0,0,0,0,0,Passenger,Bhadrakh Cuttack Fast Passenger,58435
116.0,175.0,39.77142857142857,0,23,19.82758620689655,12,0,ECoR,1,0,0,0,0,0,0,Passenger,Cuttack Bhadrakh Fast Passenger,58436
